scene_id,video_id,inference_time_ms
KCs7QyTviag_scene_2967,KCs7QyTviag,4.986
gUV6SfVV7Kw_scene_1517,gUV6SfVV7Kw,6.982
gUV6SfVV7Kw_scene_1519,gUV6SfVV7Kw,4.0
gUV6SfVV7Kw_scene_1521,gUV6SfVV7Kw,5.984
JlR_scene_1615,JlR,4.982
gUV6SfVV7Kw_scene_1523,gUV6SfVV7Kw,5.984
gUV6SfVV7Kw_scene_1525,gUV6SfVV7Kw,5.983
gUV6SfVV7Kw_scene_1524,gUV6SfVV7Kw,5.982
gUV6SfVV7Kw_scene_1526,gUV6SfVV7Kw,5.982
gUV6SfVV7Kw_scene_1527,gUV6SfVV7Kw,4.984
WFr0je02Nzc_scene_1706,WFr0je02Nzc,5.989
gUV6SfVV7Kw_scene_1528,gUV6SfVV7Kw,4.982
OntsMin8brs_scene_3049,OntsMin8brs,5.984
gUV6SfVV7Kw_scene_1531,gUV6SfVV7Kw,5.984
H6eyOisPlP4_scene_3200,H6eyOisPlP4,6.987
gUV6SfVV7Kw_scene_1530,gUV6SfVV7Kw,6.998
gUV6SfVV7Kw_scene_1532,gUV6SfVV7Kw,6.001
gUV6SfVV7Kw_scene_1533,gUV6SfVV7Kw,4.985
wmbwa9QIkaM_scene_3433,wmbwa9QIkaM,5.982
gUV6SfVV7Kw_scene_1534,gUV6SfVV7Kw,5.985
JlR_scene_1633,JlR,5.983
gUV6SfVV7Kw_scene_1537,gUV6SfVV7Kw,4.983
gUV6SfVV7Kw_scene_1538,gUV6SfVV7Kw,5.985
gUV6SfVV7Kw_scene_1539,gUV6SfVV7Kw,4.983
gUV6SfVV7Kw_scene_1540,gUV6SfVV7Kw,5.988
JlR_scene_1600,JlR,4.984
gUV6SfVV7Kw_scene_1541,gUV6SfVV7Kw,5.187
WFr0je02Nzc_scene_1684,WFr0je02Nzc,4.985
gUV6SfVV7Kw_scene_1542,gUV6SfVV7Kw,4.984
gUV6SfVV7Kw_scene_1545,gUV6SfVV7Kw,3.986
gUV6SfVV7Kw_scene_1544,gUV6SfVV7Kw,4.986
gUV6SfVV7Kw_scene_1546,gUV6SfVV7Kw,5.986
gUV6SfVV7Kw_scene_1547,gUV6SfVV7Kw,4.999
gUV6SfVV7Kw_scene_1548,gUV6SfVV7Kw,4.982
gUV6SfVV7Kw_scene_1551,gUV6SfVV7Kw,4.987
gUV6SfVV7Kw_scene_1550,gUV6SfVV7Kw,5.983
gUV6SfVV7Kw_scene_1552,gUV6SfVV7Kw,5.983
KawH640l7YM_scene_3748,KawH640l7YM,5.984
gUV6SfVV7Kw_scene_1553,gUV6SfVV7Kw,5.991
gUV6SfVV7Kw_scene_1555,gUV6SfVV7Kw,5.0
pHxYQS5MVv4_scene_2276,pHxYQS5MVv4,4.104
gUV6SfVV7Kw_scene_1559,gUV6SfVV7Kw,4.983
gUV6SfVV7Kw_scene_1560,gUV6SfVV7Kw,5.986
wmbwa9QIkaM_scene_3463,wmbwa9QIkaM,6.983
gUV6SfVV7Kw_scene_1561,gUV6SfVV7Kw,3.998
gUV6SfVV7Kw_scene_1562,gUV6SfVV7Kw,4.983
gUV6SfVV7Kw_scene_1563,gUV6SfVV7Kw,3.999
gUV6SfVV7Kw_scene_1572,gUV6SfVV7Kw,5.984
gUV6SfVV7Kw_scene_1564,gUV6SfVV7Kw,4.997
gUV6SfVV7Kw_scene_1566,gUV6SfVV7Kw,4.0
gUV6SfVV7Kw_scene_1565,gUV6SfVV7Kw,5.981
gUV6SfVV7Kw_scene_1567,gUV6SfVV7Kw,4.986
0CiHWdGBF-c_scene_2679,0CiHWdGBF-c,5.985
KCs7QyTviag_scene_2907,KCs7QyTviag,6.009
gUV6SfVV7Kw_scene_1571,gUV6SfVV7Kw,4.982
gUV6SfVV7Kw_scene_1570,gUV6SfVV7Kw,5.054
Notdcs17xbw_scene_1908,Notdcs17xbw,4.979
bZMricmPA-s_scene_2456,bZMricmPA-s,5.984
gUV6SfVV7Kw_scene_1573,gUV6SfVV7Kw,4.983
gUV6SfVV7Kw_scene_1574,gUV6SfVV7Kw,6.001
gUV6SfVV7Kw_scene_1575,gUV6SfVV7Kw,5.983
gUV6SfVV7Kw_scene_1576,gUV6SfVV7Kw,4.985
gUV6SfVV7Kw_scene_1577,gUV6SfVV7Kw,5.001
hyK61uPB0L8_scene_1992,hyK61uPB0L8,4.979
gUV6SfVV7Kw_scene_1578,gUV6SfVV7Kw,4.984
XdTzDCE7Gns_scene_2899,XdTzDCE7Gns,5.975
gUV6SfVV7Kw_scene_1580,gUV6SfVV7Kw,4.983
gUV6SfVV7Kw_scene_1581,gUV6SfVV7Kw,4.986
gUV6SfVV7Kw_scene_1582,gUV6SfVV7Kw,5.983
gUV6SfVV7Kw_scene_1584,gUV6SfVV7Kw,6.055
WFr0je02Nzc_scene_1717,WFr0je02Nzc,4.983
gUV6SfVV7Kw_scene_1585,gUV6SfVV7Kw,4.999
QsgohTGrI58_scene_1749,QsgohTGrI58,4.999
Omkztpc633o_scene_2373,Omkztpc633o,4.978
gUV6SfVV7Kw_scene_1586,gUV6SfVV7Kw,5.0
R9jKf_scene_3065,R9jKf,4.984
gUV6SfVV7Kw_scene_1587,gUV6SfVV7Kw,4.983
gUV6SfVV7Kw_scene_1589,gUV6SfVV7Kw,4.982
OW2d0-wIECc_scene_3337,OW2d0-wIECc,5.975
gUV6SfVV7Kw_scene_1590,gUV6SfVV7Kw,5.984
gUV6SfVV7Kw_scene_1591,gUV6SfVV7Kw,4.983
xW-tuKGhs8I_scene_3283,xW-tuKGhs8I,4.979
gUV6SfVV7Kw_scene_1592,gUV6SfVV7Kw,5.982
0_scene_3530,0,4.984
KCs7QyTviag_scene_2931,KCs7QyTviag,5.013
gUV6SfVV7Kw_scene_1594,gUV6SfVV7Kw,5.999
JlR_scene_1595,JlR,4.0
H6eyOisPlP4_scene_3197,H6eyOisPlP4,3.984
JlR_scene_1599,JlR,6.983
XdTzDCE7Gns_scene_2894,XdTzDCE7Gns,6.002
JlR_scene_1601,JlR,4.998
0CiHWdGBF-c_scene_2703,0CiHWdGBF-c,4.998
JlR_scene_1603,JlR,4.998
JlR_scene_1605,JlR,6.0
JlR_scene_1604,JlR,5.962
Notdcs17xbw_scene_1901,Notdcs17xbw,6.008
JlR_scene_1607,JlR,4.927
xW-tuKGhs8I_scene_3277,xW-tuKGhs8I,5.211
JlR_scene_1608,JlR,4.609
pHxYQS5MVv4_scene_2261,pHxYQS5MVv4,4.869
JlR_scene_1609,JlR,4.693
JlR_scene_1610,JlR,4.004
H6eyOisPlP4_scene_3219,H6eyOisPlP4,4.982
JlR_scene_1611,JlR,5.981
JlR_scene_1612,JlR,5.982
R9jKf_scene_3071,R9jKf,4.983
AxTouP1JVCo_scene_2779,AxTouP1JVCo,4.982
JlR_scene_1617,JlR,4.984
bZMricmPA-s_scene_2449,bZMricmPA-s,5.059
JlR_scene_1620,JlR,4.431
OntsMin8brs_scene_3037,OntsMin8brs,4.98
JlR_scene_1622,JlR,5.976
WFr0je02Nzc_scene_1719,WFr0je02Nzc,5.983
JlR_scene_1621,JlR,7.01
Omkztpc633o_scene_2407,Omkztpc633o,3.983
JlR_scene_1626,JlR,7.496
JlR_scene_1628,JlR,3.973
KIyc-P3bVCc_scene_1957,KIyc-P3bVCc,4.0
JlR_scene_1630,JlR,5.983
JlR_scene_1629,JlR,3.983
OntsMin8brs_scene_3028,OntsMin8brs,4.982
JlR_scene_1632,JlR,3.983
Notdcs17xbw_scene_1873,Notdcs17xbw,5.984
JlR_scene_1635,JlR,5.983
JlR_scene_1634,JlR,6.01
JlR_scene_1636,JlR,4.985
JlR_scene_1637,JlR,4.512
ZOzvtP1aLwA_scene_2596,ZOzvtP1aLwA,4.984
R9jKf_scene_3068,R9jKf,5.982
KIyc-P3bVCc_scene_1954,KIyc-P3bVCc,3.999
OntsMin8brs_scene_3036,OntsMin8brs,4.982
JlR_scene_1643,JlR,5.983
JlR_scene_1645,JlR,3.988
JlR_scene_1646,JlR,5.984
JlR_scene_1647,JlR,4.999
JlR_scene_1649,JlR,12.005
JlR_scene_1648,JlR,4.0
xW-tuKGhs8I_scene_3238,xW-tuKGhs8I,4.983
JlR_scene_1652,JlR,4.985
JlR_scene_1654,JlR,7.306
xW-tuKGhs8I_scene_3271,xW-tuKGhs8I,5.0
JlR_scene_1655,JlR,3.999
Notdcs17xbw_scene_1914,Notdcs17xbw,4.984
JlR_scene_1656,JlR,5.983
JlR_scene_1657,JlR,4.982
JlR_scene_1659,JlR,5.983
JlR_scene_1658,JlR,5.984
JlR_scene_1660,JlR,5.0
XdTzDCE7Gns_scene_2865,XdTzDCE7Gns,5.983
JlR_scene_1662,JlR,5.983
JlR_scene_1663,JlR,4.984
JlR_scene_1664,JlR,4.984
JlR_scene_1666,JlR,4.983
JlR_scene_1667,JlR,4.997
KCs7QyTviag_scene_2944,KCs7QyTviag,5.048
XdTzDCE7Gns_scene_2876,XdTzDCE7Gns,5.983
JlR_scene_1670,JlR,5.984
ZOzvtP1aLwA_scene_2552,ZOzvtP1aLwA,3.998
WFr0je02Nzc_scene_1672,WFr0je02Nzc,5.0
WFr0je02Nzc_scene_1673,WFr0je02Nzc,5.981
QsgohTGrI58_scene_1755,QsgohTGrI58,6.001
WFr0je02Nzc_scene_1675,WFr0je02Nzc,7.001
WFr0je02Nzc_scene_1674,WFr0je02Nzc,6.002
WFr0je02Nzc_scene_1677,WFr0je02Nzc,5.985
WFr0je02Nzc_scene_1676,WFr0je02Nzc,5.984
Notdcs17xbw_scene_1921,Notdcs17xbw,6.989
WFr0je02Nzc_scene_1679,WFr0je02Nzc,4.977
WFr0je02Nzc_scene_1678,WFr0je02Nzc,4.063
OpkZbJypAwc_scene_2844,OpkZbJypAwc,4.983
WFr0je02Nzc_scene_1680,WFr0je02Nzc,5.986
WFr0je02Nzc_scene_1682,WFr0je02Nzc,4.998
0CiHWdGBF-c_scene_2728,0CiHWdGBF-c,4.0
WFr0je02Nzc_scene_1683,WFr0je02Nzc,4.987
WFr0je02Nzc_scene_1685,WFr0je02Nzc,5.982
0CiHWdGBF-c_scene_2676,0CiHWdGBF-c,5.996
WFr0je02Nzc_scene_1686,WFr0je02Nzc,3.999
KawH640l7YM_scene_3744,KawH640l7YM,4.0
WFr0je02Nzc_scene_1687,WFr0je02Nzc,5.983
WFr0je02Nzc_scene_1689,WFr0je02Nzc,5.0
WFr0je02Nzc_scene_1688,WFr0je02Nzc,4.982
hyK61uPB0L8_scene_1984,hyK61uPB0L8,4.983
WFr0je02Nzc_scene_1691,WFr0je02Nzc,5.982
WFr0je02Nzc_scene_1693,WFr0je02Nzc,5.0
ZOzvtP1aLwA_scene_2555,ZOzvtP1aLwA,4.999
WFr0je02Nzc_scene_1692,WFr0je02Nzc,5.983
WFr0je02Nzc_scene_1695,WFr0je02Nzc,5.0
WFr0je02Nzc_scene_1697,WFr0je02Nzc,5.985
KawH640l7YM_scene_3716,KawH640l7YM,5.002
qouz8wlTuK8_scene_2048,qouz8wlTuK8,5.0
WFr0je02Nzc_scene_1699,WFr0je02Nzc,4.982
KCs7QyTviag_scene_2978,KCs7QyTviag,5.983
WFr0je02Nzc_scene_1702,WFr0je02Nzc,4.982
WFr0je02Nzc_scene_1704,WFr0je02Nzc,5.971
wmbwa9QIkaM_scene_3459,wmbwa9QIkaM,4.999
wmbwa9QIkaM_scene_3439,wmbwa9QIkaM,5.013
WFr0je02Nzc_scene_1705,WFr0je02Nzc,5.0
KawH640l7YM_scene_3768,KawH640l7YM,6.492
WFr0je02Nzc_scene_1708,WFr0je02Nzc,3.999
WFr0je02Nzc_scene_1710,WFr0je02Nzc,4.983
ZOzvtP1aLwA_scene_2595,ZOzvtP1aLwA,4.983
KIyc-P3bVCc_scene_1941,KIyc-P3bVCc,13.984
WFr0je02Nzc_scene_1713,WFr0je02Nzc,10.993
hyK61uPB0L8_scene_1993,hyK61uPB0L8,8.996
WFr0je02Nzc_scene_1712,WFr0je02Nzc,10.002
WFr0je02Nzc_scene_1714,WFr0je02Nzc,8.002
0_scene_3697,0,6.0
WFr0je02Nzc_scene_1715,WFr0je02Nzc,6.999
WFr0je02Nzc_scene_1718,WFr0je02Nzc,7.993
0_scene_3612,0,4.976
WFr0je02Nzc_scene_1720,WFr0je02Nzc,5.002
WFr0je02Nzc_scene_1722,WFr0je02Nzc,4.983
Notdcs17xbw_scene_1855,Notdcs17xbw,5.0
WFr0je02Nzc_scene_1723,WFr0je02Nzc,5.0
WFr0je02Nzc_scene_1725,WFr0je02Nzc,5.984
WFr0je02Nzc_scene_1726,WFr0je02Nzc,5.984
0CiHWdGBF-c_scene_2724,0CiHWdGBF-c,5.984
WFr0je02Nzc_scene_1727,WFr0je02Nzc,6.008
WFr0je02Nzc_scene_1729,WFr0je02Nzc,5.488
WFr0je02Nzc_scene_1730,WFr0je02Nzc,5.002
WFr0je02Nzc_scene_1732,WFr0je02Nzc,6.001
WFr0je02Nzc_scene_1734,WFr0je02Nzc,5.981
Notdcs17xbw_scene_1912,Notdcs17xbw,5.98
WFr0je02Nzc_scene_1735,WFr0je02Nzc,5.981
XdTzDCE7Gns_scene_2866,XdTzDCE7Gns,4.983
WFr0je02Nzc_scene_1736,WFr0je02Nzc,4.984
WFr0je02Nzc_scene_1737,WFr0je02Nzc,4.977
KIyc-P3bVCc_scene_1939,KIyc-P3bVCc,6.001
WFr0je02Nzc_scene_1738,WFr0je02Nzc,4.984
hyK61uPB0L8_scene_1994,hyK61uPB0L8,4.981
WFr0je02Nzc_scene_1740,WFr0je02Nzc,5.989
Omkztpc633o_scene_2369,Omkztpc633o,5.986
QsgohTGrI58_scene_1744,QsgohTGrI58,5.033
QsgohTGrI58_scene_1746,QsgohTGrI58,4.983
QsgohTGrI58_scene_1753,QsgohTGrI58,4.983
OW2d0-wIECc_scene_3333,OW2d0-wIECc,5.0
pHxYQS5MVv4_scene_2298,pHxYQS5MVv4,3.983
H6eyOisPlP4_scene_3195,H6eyOisPlP4,4.981
QsgohTGrI58_scene_1757,QsgohTGrI58,3.984
ZKUqNG25_scene_2214,ZKUqNG25,4.0
QsgohTGrI58_scene_1760,QsgohTGrI58,4.999
0_scene_3644,0,4.982
QsgohTGrI58_scene_1763,QsgohTGrI58,3.984
QsgohTGrI58_scene_1765,QsgohTGrI58,4.0
QsgohTGrI58_scene_1766,QsgohTGrI58,4.998
QsgohTGrI58_scene_1767,QsgohTGrI58,6.007
OW2d0-wIECc_scene_3348,OW2d0-wIECc,3.983
QsgohTGrI58_scene_1771,QsgohTGrI58,5.002
KIyc-P3bVCc_scene_1965,KIyc-P3bVCc,4.0
QsgohTGrI58_scene_1774,QsgohTGrI58,4.983
QsgohTGrI58_scene_1777,QsgohTGrI58,4.001
QsgohTGrI58_scene_1776,QsgohTGrI58,4.984
AxTouP1JVCo_scene_2804,AxTouP1JVCo,3.982
QsgohTGrI58_scene_1778,QsgohTGrI58,5.981
0_scene_3559,0,4.982
qouz8wlTuK8_scene_2062,qouz8wlTuK8,3.982
Notdcs17xbw_scene_1784,Notdcs17xbw,4.985
Notdcs17xbw_scene_1786,Notdcs17xbw,4.984
Notdcs17xbw_scene_1785,Notdcs17xbw,4.984
Notdcs17xbw_scene_1787,Notdcs17xbw,4.984
bZMricmPA-s_scene_2467,bZMricmPA-s,4.985
Notdcs17xbw_scene_1788,Notdcs17xbw,5.984
OW2d0-wIECc_scene_3388,OW2d0-wIECc,5.013
Notdcs17xbw_scene_1789,Notdcs17xbw,4.985
pHxYQS5MVv4_scene_2290,pHxYQS5MVv4,6.984
hyK61uPB0L8_scene_1983,hyK61uPB0L8,4.983
Notdcs17xbw_scene_1790,Notdcs17xbw,5.985
Notdcs17xbw_scene_1792,Notdcs17xbw,3.983
OntsMin8brs_scene_3024,OntsMin8brs,3.981
Notdcs17xbw_scene_1793,Notdcs17xbw,5.984
Notdcs17xbw_scene_1795,Notdcs17xbw,5.001
Notdcs17xbw_scene_1798,Notdcs17xbw,4.985
Notdcs17xbw_scene_1797,Notdcs17xbw,3.976
KIyc-P3bVCc_scene_1953,KIyc-P3bVCc,5.008
Notdcs17xbw_scene_1799,Notdcs17xbw,5.004
0CiHWdGBF-c_scene_2673,0CiHWdGBF-c,5.001
Notdcs17xbw_scene_1800,Notdcs17xbw,5.002
Notdcs17xbw_scene_1802,Notdcs17xbw,5.0
OW2d0-wIECc_scene_3335,OW2d0-wIECc,4.99
Notdcs17xbw_scene_1801,Notdcs17xbw,5.001
Notdcs17xbw_scene_1803,Notdcs17xbw,4.981
Notdcs17xbw_scene_1872,Notdcs17xbw,5.001
Notdcs17xbw_scene_1804,Notdcs17xbw,4.0
Notdcs17xbw_scene_1805,Notdcs17xbw,4.985
Notdcs17xbw_scene_1895,Notdcs17xbw,3.983
Notdcs17xbw_scene_1806,Notdcs17xbw,4.982
Notdcs17xbw_scene_1808,Notdcs17xbw,4.98
OpkZbJypAwc_scene_2814,OpkZbJypAwc,4.0
Notdcs17xbw_scene_1837,Notdcs17xbw,6.007
Notdcs17xbw_scene_1810,Notdcs17xbw,4.971
wmbwa9QIkaM_scene_3510,wmbwa9QIkaM,6.05
Notdcs17xbw_scene_1813,Notdcs17xbw,5.0
ZOzvtP1aLwA_scene_2496,ZOzvtP1aLwA,6.985
xW-tuKGhs8I_scene_3324,xW-tuKGhs8I,6.997
Notdcs17xbw_scene_1814,Notdcs17xbw,6.979
Notdcs17xbw_scene_1815,Notdcs17xbw,5.986
Omkztpc633o_scene_2411,Omkztpc633o,5.003
Notdcs17xbw_scene_1816,Notdcs17xbw,5.982
Notdcs17xbw_scene_1817,Notdcs17xbw,4.982
OW2d0-wIECc_scene_3338,OW2d0-wIECc,4.999
pHxYQS5MVv4_scene_2256,pHxYQS5MVv4,4.983
Notdcs17xbw_scene_1819,Notdcs17xbw,5.01
Notdcs17xbw_scene_1820,Notdcs17xbw,8.276
Notdcs17xbw_scene_1822,Notdcs17xbw,6.982
Notdcs17xbw_scene_1821,Notdcs17xbw,4.983
0_scene_3581,0,6.0
Notdcs17xbw_scene_1823,Notdcs17xbw,5.003
Notdcs17xbw_scene_1824,Notdcs17xbw,5.004
wmbwa9QIkaM_scene_3485,wmbwa9QIkaM,4.001
Notdcs17xbw_scene_1825,Notdcs17xbw,4.984
Notdcs17xbw_scene_1826,Notdcs17xbw,4.982
Notdcs17xbw_scene_1827,Notdcs17xbw,4.982
Notdcs17xbw_scene_1828,Notdcs17xbw,4.983
KCs7QyTviag_scene_2945,KCs7QyTviag,3.984
Notdcs17xbw_scene_1829,Notdcs17xbw,6.003
Notdcs17xbw_scene_1830,Notdcs17xbw,4.003
Notdcs17xbw_scene_1832,Notdcs17xbw,4.986
Notdcs17xbw_scene_1835,Notdcs17xbw,6.969
Notdcs17xbw_scene_1836,Notdcs17xbw,4.999
Notdcs17xbw_scene_1838,Notdcs17xbw,5.983
AxTouP1JVCo_scene_2777,AxTouP1JVCo,11.984
Notdcs17xbw_scene_1839,Notdcs17xbw,6.002
Notdcs17xbw_scene_1841,Notdcs17xbw,5.001
xW-tuKGhs8I_scene_3239,xW-tuKGhs8I,4.999
Notdcs17xbw_scene_1840,Notdcs17xbw,5.0
bZMricmPA-s_scene_2450,bZMricmPA-s,5.0
Notdcs17xbw_scene_1842,Notdcs17xbw,5.0
ZKUqNG25_scene_2147,ZKUqNG25,4.004
Notdcs17xbw_scene_1844,Notdcs17xbw,4.999
Notdcs17xbw_scene_1847,Notdcs17xbw,4.513
Notdcs17xbw_scene_1846,Notdcs17xbw,5.001
0CiHWdGBF-c_scene_2726,0CiHWdGBF-c,5.001
Notdcs17xbw_scene_1848,Notdcs17xbw,4.981
Notdcs17xbw_scene_1849,Notdcs17xbw,5.985
Notdcs17xbw_scene_1851,Notdcs17xbw,4.999
Notdcs17xbw_scene_1852,Notdcs17xbw,4.0
Notdcs17xbw_scene_1853,Notdcs17xbw,4.983
Notdcs17xbw_scene_1854,Notdcs17xbw,5.982
OW2d0-wIECc_scene_3342,OW2d0-wIECc,4.983
Notdcs17xbw_scene_1856,Notdcs17xbw,4.983
Notdcs17xbw_scene_1857,Notdcs17xbw,4.98
Notdcs17xbw_scene_1859,Notdcs17xbw,4.983
Notdcs17xbw_scene_1862,Notdcs17xbw,4.983
Notdcs17xbw_scene_1863,Notdcs17xbw,4.984
Notdcs17xbw_scene_1865,Notdcs17xbw,5.03
wmbwa9QIkaM_scene_3502,wmbwa9QIkaM,4.983
Notdcs17xbw_scene_1864,Notdcs17xbw,4.984
0CiHWdGBF-c_scene_2692,0CiHWdGBF-c,4.984
Notdcs17xbw_scene_1866,Notdcs17xbw,5.98
0CiHWdGBF-c_scene_2704,0CiHWdGBF-c,6.001
Notdcs17xbw_scene_1867,Notdcs17xbw,5.994
Notdcs17xbw_scene_1868,Notdcs17xbw,5.0
0_scene_3668,0,5.983
Notdcs17xbw_scene_1870,Notdcs17xbw,4.999
Notdcs17xbw_scene_1871,Notdcs17xbw,4.979
KIyc-P3bVCc_scene_1927,KIyc-P3bVCc,4.985
Notdcs17xbw_scene_1875,Notdcs17xbw,4.989
Notdcs17xbw_scene_1877,Notdcs17xbw,4.983
Notdcs17xbw_scene_1876,Notdcs17xbw,5.006
OntsMin8brs_scene_3046,OntsMin8brs,4.999
Notdcs17xbw_scene_1879,Notdcs17xbw,5.983
Notdcs17xbw_scene_1878,Notdcs17xbw,5.001
Notdcs17xbw_scene_1882,Notdcs17xbw,5.0
tPwWU4fNH6c_scene_2319,tPwWU4fNH6c,5.98
Notdcs17xbw_scene_1881,Notdcs17xbw,4.998
Notdcs17xbw_scene_1883,Notdcs17xbw,4.983
Notdcs17xbw_scene_1884,Notdcs17xbw,5.0
0CiHWdGBF-c_scene_2691,0CiHWdGBF-c,4.983
Notdcs17xbw_scene_1885,Notdcs17xbw,5.979
Notdcs17xbw_scene_1887,Notdcs17xbw,4.985
Notdcs17xbw_scene_1886,Notdcs17xbw,5.988
KCs7QyTviag_scene_2919,KCs7QyTviag,4.981
Notdcs17xbw_scene_1889,Notdcs17xbw,4.984
Notdcs17xbw_scene_1890,Notdcs17xbw,6.001
Notdcs17xbw_scene_1892,Notdcs17xbw,8.017
Notdcs17xbw_scene_1893,Notdcs17xbw,5.999
KCs7QyTviag_scene_2947,KCs7QyTviag,9.001
Notdcs17xbw_scene_1894,Notdcs17xbw,6.983
Notdcs17xbw_scene_1896,Notdcs17xbw,4.999
Notdcs17xbw_scene_1898,Notdcs17xbw,4.983
Notdcs17xbw_scene_1899,Notdcs17xbw,4.982
Notdcs17xbw_scene_1900,Notdcs17xbw,5.0
Notdcs17xbw_scene_1902,Notdcs17xbw,4.985
qouz8wlTuK8_scene_2066,qouz8wlTuK8,6.013
Notdcs17xbw_scene_1903,Notdcs17xbw,4.98
ZKUqNG25_scene_2137,ZKUqNG25,5.019
Notdcs17xbw_scene_1904,Notdcs17xbw,4.999
tPwWU4fNH6c_scene_2327,tPwWU4fNH6c,5.0
Notdcs17xbw_scene_1905,Notdcs17xbw,5.002
Notdcs17xbw_scene_1907,Notdcs17xbw,5.0
H6eyOisPlP4_scene_3207,H6eyOisPlP4,9.005
pHxYQS5MVv4_scene_2273,pHxYQS5MVv4,7.003
Notdcs17xbw_scene_1910,Notdcs17xbw,7.006
Notdcs17xbw_scene_1909,Notdcs17xbw,6.002
ZOzvtP1aLwA_scene_2515,ZOzvtP1aLwA,7.0
0CiHWdGBF-c_scene_2700,0CiHWdGBF-c,8.008
Notdcs17xbw_scene_1911,Notdcs17xbw,10.05
xW-tuKGhs8I_scene_3296,xW-tuKGhs8I,8.759
Notdcs17xbw_scene_1913,Notdcs17xbw,6.945
Notdcs17xbw_scene_1916,Notdcs17xbw,7.381
ZOzvtP1aLwA_scene_2659,ZOzvtP1aLwA,8.222
Notdcs17xbw_scene_1917,Notdcs17xbw,6.573
Notdcs17xbw_scene_1919,Notdcs17xbw,4.998
Notdcs17xbw_scene_1918,Notdcs17xbw,4.001
Notdcs17xbw_scene_1920,Notdcs17xbw,4.998
Notdcs17xbw_scene_1922,Notdcs17xbw,4.003
Notdcs17xbw_scene_1923,Notdcs17xbw,5.985
KIyc-P3bVCc_scene_1924,KIyc-P3bVCc,10.271
KIyc-P3bVCc_scene_1925,KIyc-P3bVCc,7.983
ZOzvtP1aLwA_scene_2521,ZOzvtP1aLwA,4.996
KawH640l7YM_scene_3723,KawH640l7YM,7.0
xW-tuKGhs8I_scene_3309,xW-tuKGhs8I,3.983
KIyc-P3bVCc_scene_1930,KIyc-P3bVCc,8.199
KIyc-P3bVCc_scene_1931,KIyc-P3bVCc,10.003
KIyc-P3bVCc_scene_1932,KIyc-P3bVCc,3.997
OntsMin8brs_scene_3053,OntsMin8brs,4.984
KIyc-P3bVCc_scene_1933,KIyc-P3bVCc,5.985
KIyc-P3bVCc_scene_1934,KIyc-P3bVCc,5.984
KIyc-P3bVCc_scene_1937,KIyc-P3bVCc,5.181
KawH640l7YM_scene_3717,KawH640l7YM,6.0
KIyc-P3bVCc_scene_1940,KIyc-P3bVCc,8.002
KIyc-P3bVCc_scene_1942,KIyc-P3bVCc,5.971
KIyc-P3bVCc_scene_1943,KIyc-P3bVCc,5.983
KIyc-P3bVCc_scene_1944,KIyc-P3bVCc,5.985
OpkZbJypAwc_scene_2828,OpkZbJypAwc,5.997
pHxYQS5MVv4_scene_2272,pHxYQS5MVv4,5.983
KIyc-P3bVCc_scene_1947,KIyc-P3bVCc,4.997
KCs7QyTviag_scene_2909,KCs7QyTviag,7.918
pHxYQS5MVv4_scene_2274,pHxYQS5MVv4,6.002
KIyc-P3bVCc_scene_1950,KIyc-P3bVCc,5.007
wmbwa9QIkaM_scene_3415,wmbwa9QIkaM,6.0
KIyc-P3bVCc_scene_1952,KIyc-P3bVCc,5.999
KIyc-P3bVCc_scene_1958,KIyc-P3bVCc,9.006
tTx8mid-aq4_scene_3097,tTx8mid-aq4,8.0
KIyc-P3bVCc_scene_1962,KIyc-P3bVCc,8.006
XdTzDCE7Gns_scene_2871,XdTzDCE7Gns,7.989
KIyc-P3bVCc_scene_1966,KIyc-P3bVCc,11.005
KIyc-P3bVCc_scene_1968,KIyc-P3bVCc,9.004
KIyc-P3bVCc_scene_1969,KIyc-P3bVCc,6.006
KawH640l7YM_scene_3727,KawH640l7YM,4.999
KIyc-P3bVCc_scene_1970,KIyc-P3bVCc,5.029
KIyc-P3bVCc_scene_1971,KIyc-P3bVCc,4.999
Omkztpc633o_scene_2437,Omkztpc633o,5.006
hyK61uPB0L8_scene_1974,hyK61uPB0L8,4.999
hyK61uPB0L8_scene_1976,hyK61uPB0L8,6.0
hyK61uPB0L8_scene_1977,hyK61uPB0L8,4.969
hyK61uPB0L8_scene_1978,hyK61uPB0L8,7.005
hyK61uPB0L8_scene_1979,hyK61uPB0L8,6.002
hyK61uPB0L8_scene_1981,hyK61uPB0L8,5.0
wmbwa9QIkaM_scene_3517,wmbwa9QIkaM,6.004
hyK61uPB0L8_scene_1982,hyK61uPB0L8,5.0
tPwWU4fNH6c_scene_2310,tPwWU4fNH6c,5.008
hyK61uPB0L8_scene_1985,hyK61uPB0L8,5.0
0_scene_3562,0,5.002
hyK61uPB0L8_scene_1988,hyK61uPB0L8,5.0
KawH640l7YM_scene_3729,KawH640l7YM,5.002
hyK61uPB0L8_scene_1991,hyK61uPB0L8,4.999
ZOzvtP1aLwA_scene_2613,ZOzvtP1aLwA,6.001
hyK61uPB0L8_scene_1995,hyK61uPB0L8,4.999
hyK61uPB0L8_scene_1996,hyK61uPB0L8,4.998
hyK61uPB0L8_scene_1998,hyK61uPB0L8,3.964
qouz8wlTuK8_scene_2069,qouz8wlTuK8,5.001
hyK61uPB0L8_scene_2000,hyK61uPB0L8,5.0
